solartime,temp,site_elev,rh,dlw,ghi_m,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle,actual_epsilon,epsilon_clear_sky,CF,predicted_epsilon
2023-03-05 20:30:00,24.1,4.8768,77.84,441.9,798.4,80,904,729,80,904,729,44.2,0.9982825725351108,0.8505924036450331,-0.0018416862196619088,0.8503172417337135
2023-03-05 20:40:00,24.31,4.8768,76.37,454.0,944.0,88,898,752,202,579,630,42.34,1.0227241224704977,0.8497827403199051,0.10919954353917566,0.8661863965086771
2023-03-05 20:50:00,24.44,4.8768,75.17,443.6,519.1,89,905,777,369,68,421,40.54,0.9975510842123934,0.8487789675894489,0.4091543450120015,0.9106517100574267
2023-03-05 21:00:00,23.83,4.8768,77.25,434.6,352.9,90,911,800,373,65,424,38.82,0.9853666319998997,0.8476231014054955,0.41270132732207493,0.9105092497086686
2023-03-05 21:10:00,23.6,4.8768,80.2,434.6,308.9,91,916,821,377,57,423,37.17,0.9884250710282219,0.8505672762238762,0.42322486796814945,0.9138109210141472
2023-03-05 21:20:00,23.67,4.8768,79.86,432.9,498.8,92,921,840,419,257,628,35.61,0.9836302672442784,0.8505632623401763,0.2770605438570776,0.8919662861484345
2023-03-05 21:30:00,24.13,4.8768,79.68,439.3,855.0,92,925,858,390,363,691,34.16,0.992008458214749,0.8537663285194294,0.2250831309867583,0.8866810611519653
2023-03-05 21:40:00,24.24,4.8768,78.43,438.4,785.4,92,929,873,324,543,780,32.83,0.9885122212631482,0.852599570623299,0.1518588593214646,0.8749836316919389
2023-03-05 21:50:00,24.43,4.8768,78.48,442.8,728.7,93,933,888,405,361,712,31.63,0.9958859275280272,0.8541230301992436,0.22731002710870846,0.8872823281591897
2023-03-05 22:00:00,24.18,4.8768,79.99,439.9,803.0,93,936,899,413,352,717,30.58,0.9926953319453776,0.8546414672977262,0.2311331741757348,0.88823864635473
2023-03-05 22:10:00,24.45,4.8768,78.42,445.8,1013.0,94,938,908,94,938,908,29.69,1.0023636242947824,0.854178024485451,-0.005002647780551095,0.8534485285032876
2023-03-05 22:20:00,24.61,4.8768,78.21,452.9,1102.0,94,939,916,94,939,916,28.98,1.0161406810783535,0.8550556798604124,-0.005465079206146528,0.8542635476703686
2023-03-05 22:30:00,24.23,4.8768,78.02,445.1,829.0,94,940,921,267,543,744,28.47,1.0037545037152718,0.8518626861075558,0.129078572602913,0.8709840391340221
2023-03-05 22:40:00,24.47,4.8768,79.34,444.0,642.0,93,944,925,267,534,738,28.16,0.9980480761233054,0.8558182970163323,0.13102935194901494,0.8747103321211878
2023-03-05 22:50:00,24.17,4.8768,78.32,445.6,595.6,93,945,927,298,457,701,28.07,1.0056934618942588,0.8518927976510604,0.16254115215024012,0.8759663129626059
2023-03-05 23:00:00,24.04,4.8768,79.93,446.1,564.8,93,945,926,347,335,642,28.18,1.0085847481451742,0.8534783467649002,0.21963080629431503,0.8856590156045012
2023-03-05 23:10:00,24.09,4.8768,79.42,444.4,502.9,92,944,922,359,192,528,28.51,1.0040653520366194,0.8530477786865205,0.29433536077242134,0.8963010137631322
2023-03-05 23:20:00,24.13,4.8768,80.1,442.3,454.0,92,943,917,372,249,589,29.04,0.9987829298164888,0.8544344878082707,0.2657976454314332,0.8931254582048529
2023-03-05 23:30:00,24.01,4.8768,80.3,443.0,481.7,92,942,910,355,252,574,29.76,1.0019804977234597,0.8538356956854235,0.26032098851288493,0.891885331869892
2023-03-05 23:40:00,24.09,4.8768,79.34,444.4,570.1,100,926,897,342,369,660,30.66,1.0040653520366194,0.8529202553458433,0.20657889584568362,0.8833038265977642
2023-03-05 23:50:00,24.01,4.8768,79.45,439.1,449.7,100,923,885,354,251,568,31.72,0.993159450452305,0.8524882007833585,0.26149302988073847,0.8910615081036772
2023-03-06 00:00:00,23.94,4.8768,78.87,441.0,453.3,100,922,873,357,126,463,32.94,0.9983972945605525,0.8510359704297475,0.34451291577003523,0.9023560026018489
2023-03-06 00:10:00,24.18,4.8768,78.86,450.9,682.0,99,918,858,322,374,631,34.28,1.0175183568405792,0.8528358297608644,0.20267697540959234,0.8826626186735949
2023-03-06 00:20:00,24.59,4.8768,77.37,451.0,724.0,98,914,840,206,662,744,35.74,1.0121496909848726,0.8535301207681486,0.08644450937472098,0.8661916376165206
2023-03-06 00:30:00,24.27,4.8768,78.77,440.3,366.3,98,909,821,301,315,551,37.3,0.9923958727130017,0.8533745248091896,0.22272722075322765,0.8860320093900602
2023-03-06 00:40:00,24.08,4.8768,79.22,440.9,333.1,101,895,797,331,265,537,38.96,0.9962916121902964,0.8526529770712118,0.25560352814305726,0.890315395993186
2023-03-06 00:50:00,24.02,4.8768,80.2,443.0,269.2,100,889,774,321,221,488,40.69,1.0018456348607574,0.8537537584313073,0.2780407755467284,0.8944161768578607
2023-03-06 01:00:00,24.0,4.8768,78.96,442.4,377.5,99,882,749,259,26,278,42.5,1.0007581163952286,0.8516325212867469,0.47464937214300557,0.9220550519044333
2023-03-06 01:10:00,24.03,4.8768,77.72,443.7,380.4,98,874,723,244,22,260,44.36,1.0032936334148406,0.8498732837583972,0.48536963687733675,0.922740233506171
2023-03-06 01:20:00,24.21,4.8768,78.46,448.3,478.8,96,865,694,277,71,326,46.28,1.0112429051227467,0.8524206543214901,0.39548859468816816,0.9107866023488833
2023-03-06 01:30:00,24.16,4.8768,77.19,441.2,363.3,95,856,665,233,1,233,48.25,0.9958968924499657,0.8499933901614595,0.7080546511989485,0.956206267968224
2023-03-06 01:50:00,24.15,4.8768,78.31,442.6,360.4,97,818,597,236,3,238,52.3,0.9991914608575164,0.8517255843497474,0.6205999252393992,0.9437446756172098
2023-03-06 02:10:00,24.14,4.8768,79.02,434.2,358.1,93,789,529,216,5,218,56.48,0.9803599391873259,0.8527886581606288,0.584202178629925,0.938789844782224
2023-03-06 02:20:00,24.24,4.8768,77.19,429.2,342.8,90,773,493,160,598,472,58.6,0.967767895451969,0.8505940975903968,0.11068387368720972,0.867130921620825
2023-03-06 02:30:00,24.11,4.8768,78.43,427.9,243.0,88,754,456,217,197,314,60.76,0.9665255382502413,0.8516161651238195,0.28854758102943073,0.894431961741212
2023-03-06 02:40:00,23.96,4.8768,78.9,438.7,135.2,89,717,416,196,126,253,62.93,0.9929228339003342,0.851234704248265,0.33531885045431914,0.9011185122072336
2023-03-06 02:50:00,23.77,4.8768,79.4,436.3,73.2,86,693,377,194,191,274,65.12,0.9900208626862231,0.8505936976206725,0.2927683383257877,0.8943351325036684
2023-03-06 03:00:00,23.66,4.8768,81.0,434.9,44.06,82,664,338,137,18,144,67.32000000000001,0.9883078230424133,0.8522699335220808,0.48602139930012417,0.9240699071503795
2023-03-06 03:20:00,23.65,4.8768,82.8,430.9,106.7,74,596,260,145,58,163,71.77,0.9793498220942146,0.8549816630477237,0.4021288060140766,0.9132977137364895
2023-03-06 18:20:00,21.47,4.8768,85.3,406.0,341.6,73,614,269,73,614,269,71.36,0.9503729659153289,0.8422228706347307,0.07325497819937377,0.8537808308067433
2023-03-06 18:30:00,21.82,4.8768,84.0,400.8,345.2,77,650,309,77,650,309,69.13,0.9337556898279298,0.842956050577227,0.06352912844520936,0.8529329158116494
2023-03-06 18:40:00,22.25,4.8768,85.1,401.9,351.2,79,690,349,79,690,349,66.91,0.9308784649373653,0.8477697049131566,0.053368378079800605,0.8558939888565509
2023-03-06 18:50:00,22.58,4.8768,81.4,409.6,399.4,82,718,389,82,718,389,64.7,0.9444856327750214,0.8447652905829934,0.04634386193695894,0.8519594665240391
2023-03-06 19:00:00,22.84,4.8768,77.8,408.3,421.5,85,741,428,85,741,428,62.51,0.9381843113140188,0.841184609354916,0.04077782691371962,0.847660755865876
2023-03-06 19:10:00,23.3,4.8768,81.3,412.2,463.2,88,762,466,88,762,466,60.33,0.9412806042281086,0.8500073383145509,0.03628496265988418,0.855449816443064
2023-03-06 19:20:00,23.39,4.8768,78.2,409.4,487.0,91,781,502,91,781,502,58.18,0.9337522182335932,0.8458601114948715,0.03277423496105725,0.8509119284176098
2023-03-06 19:30:00,23.08,4.8768,77.82,406.9,519.0,93,799,539,93,799,539,56.05,0.93194112465107,0.8429750155624373,0.02869157774984693,0.8474803101120962
2023-03-06 19:40:00,22.98,4.8768,79.4,409.6,544.7,93,821,576,93,821,576,53.94,0.9393928764963306,0.844688417178503,0.02346017403815448,0.8483320539416366
2023-03-06 19:50:00,23.28,4.8768,78.35,419.2,617.6,95,834,610,95,834,610,51.86,0.957523847453921,0.8452798280118207,0.020736789428258684,0.8484882276386436
2023-03-06 20:00:00,23.33,4.8768,78.04,414.7,637.9,97,846,642,97,846,642,49.81,0.946606252149726,0.8451638855104365,0.018512083751376807,0.8480302246296051
2023-03-06 20:10:00,23.41,4.8768,76.6,411.7,653.8,98,857,674,98,857,674,47.8,0.938744738811442,0.8434779581662547,0.015772791859845148,0.8459467477535764
2023-03-06 20:20:00,23.43,4.8768,77.19,415.2,686.8,100,866,703,100,866,703,45.83,0.9464699776943991,0.8445617211336497,0.014247103906628422,0.8467762664437261
2023-03-06 20:30:00,23.45,4.8768,77.55,417.9,730.4,101,876,733,101,876,733,43.91,0.9523678486812708,0.8452795190684174,0.012080536766231387,0.8471486255268004
2023-03-06 20:40:00,23.92,4.8768,77.16,428.0,750.6,102,886,760,102,886,760,42.04,0.969227047612132,0.848149496269972,0.010332374404044387,0.8497184725279534
2023-03-06 20:50:00,23.59,4.8768,76.05,425.6,793.3,103,893,785,103,893,785,40.23,0.9680865603537093,0.84392250999725,0.008861033359985115,0.8453055178429072
2023-03-06 21:00:00,23.65,4.8768,74.72,433.5,858.0,104,900,808,104,900,808,38.49,0.9852591039170157,0.8422169284920568,0.007632094863123773,0.8434211438616004
2023-03-06 21:10:00,23.75,4.8768,73.62,437.9,963.0,105,905,829,105,905,829,36.84,0.9939192360764336,0.8411518597707752,0.0066182182169102766,0.8422031514261625
2023-03-06 21:20:00,23.69,4.8768,73.68,449.7,926.0,106,910,849,106,910,849,35.27,1.0215276751655673,0.8408147149730694,0.005724672726763802,0.8417259986327652
2023-03-06 21:30:00,23.02,4.8768,75.93,422.3,745.9,106,914,866,106,914,866,33.81,0.9679964423248552,0.8395699189836101,0.004508495005626001,0.8402932172026247
2023-03-06 21:40:00,23.54,4.8768,72.67,432.2,872.0,106,922,884,106,922,884,32.47,0.9837620597999126,0.83807937091606,0.0032675974606281577,0.8386084623524779
2023-03-06 21:50:00,23.92,4.8768,71.44,443.9,940.0,106,925,897,106,925,897,31.26,1.0052333795210873,0.8387712864665242,0.002399827699387125,0.8391582075991983
2023-03-06 22:00:00,23.81,4.8768,73.19,433.6,830.0,106,928,909,106,928,909,30.2,0.9833642068101135,0.8408808835374579,0.001619029317440679,0.8411385020519759
2023-03-06 22:10:00,23.52,4.8768,70.6,424.4,942.0,107,930,918,107,930,918,29.3,0.9662684287208761,0.8345213346862357,0.0015920076556976692,0.8347847779882698
2023-03-06 22:20:00,23.72,4.8768,67.32,421.0,927.0,107,932,925,107,932,925,28.59,0.9559469393221568,0.8303909589859059,0.0011497305581283368,0.8305859636832946
2023-03-06 22:30:00,23.8,4.8768,66.53,415.7,922.0,107,933,930,107,933,930,28.08,0.9428956825974397,0.8295868268310953,0.0008375573103966971,0.8297295576300708
2023-03-06 22:40:00,23.87,4.8768,65.99,419.0,922.0,106,936,934,106,936,934,27.77,0.9494851769522495,0.829134852192932,5.155294092057394e-05,0.8291436607938023
2023-03-06 22:50:00,23.92,4.8768,65.71,417.0,919.0,106,936,935,106,936,935,27.68,0.9443170066688295,0.8289920628957029,-9.546406052385326e-06,0.828990430384497
2023-03-06 23:00:00,23.92,4.8768,65.31,417.5,915.0,106,936,934,106,936,934,27.8,0.9454492812571614,0.8282937588799589,5.155294092057394e-05,0.8283026108416631
2023-03-06 23:10:00,23.94,4.8768,65.49,418.2,910.0,106,935,930,106,935,930,28.14,0.9467794752499389,0.8287457485041584,0.00029715462373242074,0.8287966374968241
2023-03-06 23:20:00,23.81,4.8768,65.89,418.8,905.0,106,935,927,106,935,927,28.68,0.9497991923710228,0.8285482227167236,0.00048263070001353103,0.8286309706080124
2023-03-06 23:30:00,23.82,4.8768,66.76,417.9,901.0,106,934,919,106,934,919,29.41,0.94763042599588,0.8301219240358944,0.0009826579628491872,0.830288856079954
2023-03-06 23:40:00,24.0,4.8768,65.9,419.6,894.0,105,933,910,105,933,910,30.33,0.9491819747726897,0.8298750607905762,0.0010036656512102948,0.830045809348475
2023-03-06 23:50:00,23.95,4.8768,65.68,419.0,887.0,104,930,898,104,930,898,31.41,0.9484629199402898,0.8291463196238817,0.001218582442235383,0.8293545189189794
2023-03-07 00:00:00,23.96,4.8768,65.41,419.2,873.0,104,927,884,104,927,884,32.63,0.9487879005493961,0.8287434068106205,0.002137443231330527,0.8291094580565539
2023-03-07 00:10:00,24.0,4.8768,66.4,418.9,860.0,103,923,868,103,923,868,33.99,0.9475984967404186,0.8307457988442646,0.0026456748501476612,0.8311935904275441
2023-03-07 00:20:00,23.86,4.8768,65.96,417.0,841.0,102,919,850,102,919,850,35.47,0.9450802966797317,0.8290138531233383,0.0033127294014456132,0.8295802839593365
2023-03-07 00:30:00,23.67,4.8768,64.85,415.3,822.0,101,914,831,101,914,831,37.05,0.9436397551086829,0.8257830686897978,0.004080031020267771,0.8264938791737992
2023-03-07 00:40:00,23.78,4.8768,65.09,407.8,623.7,101,908,809,101,908,809,38.72,0.9252260445866156,0.8269510313894243,0.00572106636426567,0.8279410560231131
2023-03-07 00:50:00,23.9,4.8768,65.19,413.9,770.2,100,903,787,100,903,787,40.46,0.9375493577660942,0.8279467391330823,0.006818903863808512,0.8291199537783887
2023-03-07 01:00:00,23.72,4.8768,66.19,410.6,729.3,99,896,762,99,896,762,42.28,0.9323320980657426,0.828448436893181,0.008227237325456105,0.8298598323164137
2023-03-07 01:10:00,23.8,4.8768,66.12,410.6,708.3,97,889,735,97,889,735,44.16,0.9313278019593668,0.8288780383134224,0.009235531414220344,0.8304584405662419
2023-03-07 01:20:00,23.86,4.8768,65.53,410.2,697.7,96,880,706,96,880,706,46.09,0.9296689153429878,0.8282658692541792,0.011196239017368437,0.8301886456294494
2023-03-07 01:30:00,23.92,4.8768,66.52,410.5,681.5,94,871,676,94,871,676,48.06,0.9295974370205144,0.8303996487600238,0.01269574209366292,0.8325528510783613
2023-03-07 01:40:00,23.78,4.8768,65.33,403.3,544.7,94,858,644,94,858,644,50.08,0.9150163408086858,0.827369212068351,0.016044213923556316,0.8301389373597183
2023-03-07 01:50:00,23.81,4.8768,66.13,406.2,607.7,92,846,611,92,846,611,52.13,0.9212235719701755,0.828964236875835,0.01826365047873807,0.8320879742728988
2023-03-07 02:00:00,23.74,4.8768,65.23,404.5,583.4,90,835,578,90,835,578,54.21,0.9182336164362582,0.8269216833155932,0.020723246109522864,0.8305084278684662
2023-03-07 02:10:00,23.68,4.8768,65.74,401.7,511.0,88,820,543,88,820,543,56.32,0.912615003867486,0.8273961785453584,0.02374690399102275,0.8314949849219254
2023-03-07 02:20:00,23.52,4.8768,65.56,396.2,287.2,86,804,506,86,804,506,58.46,0.9020630335985182,0.8259922095126268,0.027478338261737012,0.8307736544398163
2023-03-07 02:30:00,23.2,4.8768,67.07,412.7,404.1,83,786,469,83,786,469,60.62,0.9436950644531323,0.8263832522490414,0.030766998621343578,0.8317249184877373
2023-03-07 02:40:00,23.19,4.8768,66.56,403.0,249.8,81,765,430,81,765,430,62.79,0.9216390785831657,0.8254524129004212,0.03606798840970621,0.8317479932488709
2023-03-07 02:50:00,23.5,4.8768,67.8,406.2,448.7,78,742,391,78,742,391,64.99,0.9250803360477174,0.8296834273842555,0.04118596528651486,0.8366980798317257
2023-03-07 03:00:00,23.45,4.8768,66.31,399.1,357.8,75,718,353,75,718,353,67.2,0.909523829645119,0.8268023200087118,0.04710055643449096,0.8349600271094644
2023-03-07 03:10:00,23.12,4.8768,67.72,387.2,204.3,71,688,313,71,688,313,69.42,0.8863425114917792,0.8269284265895384,0.05358192977413162,0.8362019354819161
2023-03-07 03:20:00,23.29,4.8768,67.98,396.2,311.2,67,653,273,67,653,273,71.65,0.9048658413661211,0.8285350917018006,0.06186243596818258,0.8391423286121884
2023-03-07 18:20:00,20.07,4.8768,76.02,373.1,270.2,64,693,288,64,693,288,71.14,0.8901595028742956,0.8190164191589876,0.05150849408386843,0.8283386108620143
2023-03-07 18:30:00,20.99,4.8768,70.76,379.1,308.1,68,723,328,68,723,328,68.91,0.8932116383489702,0.8173821539093554,0.0447616883031694,0.825556437014661
2023-03-07 18:40:00,22.4,4.8768,60.76,385.3,345.4,71,751,368,71,751,368,66.68,0.8906192860252082,0.8103036538107647,0.03817456584335727,0.8175452294686101
2023-03-07 18:50:00,23.2,4.8768,55.11,390.2,382.5,74,775,408,74,775,408,64.47,0.8922457333404706,0.8052004531696405,0.03281969683024172,0.8115937152392814
2023-03-07 19:00:00,24.01,4.8768,51.99,392.1,417.6,76,797,447,76,797,447,62.27,0.886854521799929,0.8042297896886065,0.02750746662092013,0.8096149322141177
2023-03-07 19:10:00,24.57,4.8768,52.64,397.5,453.4,79,816,486,79,816,486,60.09,0.8923228881599938,0.8089825633325678,0.023978719959980188,0.8135629169538894
2023-03-07 19:20:00,24.76,4.8768,48.19,398.9,487.5,81,834,524,81,834,524,57.93,0.8931834172446242,0.8010895997899192,0.02018371176717959,0.8051043499752538
2023-03-07 19:30:00,25.06,4.8768,47.98,403.4,521.5,83,847,559,83,847,559,55.79,0.8996301959352214,0.8024553081977229,0.017257247371663176,0.8058643858111136
2023-03-07 19:40:00,25.33,4.8768,48.3,406.7,557.0,86,858,594,86,858,594,53.68,0.9037122502322099,0.8047694902171101,0.015473496373313744,0.8077903888021958
2023-03-07 19:50:00,25.59,4.8768,49.79,410.6,588.5,88,870,629,88,870,629,51.59,0.909206181010551,0.8095180878767222,0.013109796534240548,0.8120152669881113
2023-03-07 20:00:00,25.75,4.8768,46.15,412.4,619.5,90,881,661,90,881,661,49.54,0.9112382420851677,0.8026709287597844,0.01128414313336118,0.8048976182440322
2023-03-07 20:10:00,25.74,4.8768,47.94,412.9,647.8,91,891,693,91,891,693,47.52,0.9124651447450112,0.8065043905358416,0.008911606545118578,0.808228747275594
2023-03-07 20:20:00,26.11,4.8768,45.93,417.6,678.1,93,900,723,93,900,723,45.54,0.9182961102021149,0.804354410689326,0.00759159372806234,0.8058396725180599
2023-03-07 20:30:00,26.15,4.8768,47.28,418.3,705.4,94,906,750,94,906,750,43.61,0.9193437719842993,0.8075825782310716,0.005962667284555134,0.8087298992968317
2023-03-07 20:40:00,26.22,4.8768,47.8,421.0,733.8,97,911,777,97,911,777,41.73,0.9244127514646148,0.8091538110439448,0.005717913901351401,0.8102450531207965
2023-03-07 20:50:00,26.08,4.8768,49.18,425.2,753.6,98,918,802,98,918,802,39.92,0.9353834178964185,0.8112763053726934,0.0044054283870441635,0.8121077140943124
2023-03-07 21:00:00,26.0,4.8768,48.96,422.7,665.1,99,924,825,99,924,825,38.17,0.9308788439562857,0.8103045491523545,0.0033127294014456132,0.8109329588496978
2023-03-07 21:10:00,25.81,4.8768,49.85,421.4,683.1,100,929,847,100,929,847,36.5,0.930377358667307,0.8110171635995158,0.002345864235310413,0.8114604916765151
2023-03-07 21:20:00,26.11,4.8768,49.7,424.2,560.9,101,934,866,101,934,866,34.93,0.9328094107943896,0.8125793422588355,0.0016273038952957508,0.8128843326252366
2023-03-07 21:30:00,26.13,4.8768,50.22,428.3,668.3,101,936,882,101,936,882,33.45,0.9415735166582831,0.8138154186429764,0.0005656234268878735,0.8139207290039172
2023-03-07 21:40:00,26.24,4.8768,49.1,431.6,438.9,103,937,897,103,937,897,32.1,0.9474345455932554,0.8121053586188515,0.0007237633516790631,0.81224134987426
2023-03-07 21:50:00,25.9,4.8768,51.45,425.6,526.8,104,940,910,369,498,796,30.88,0.9385195709636507,0.814950738247373,0.1746979237245227,0.8472784600623127
2023-03-07 22:00:00,26.32,4.8768,51.2,440.9,845.0,104,943,922,104,943,922,29.82,0.9668158231216872,0.8171080135737862,-0.0002969768089736702,0.8170536988952706
2023-03-07 22:10:00,26.32,4.8768,52.89,443.9,851.0,104,945,931,431,126,541,28.92,0.9733942932268472,0.8206634626075763,0.354909810440904,0.8843117590986493
2023-03-07 22:20:00,26.34,4.8768,53.74,454.8,977.0,105,946,939,105,946,939,28.2,0.9970296961307283,0.8225616359677718,-0.0007896745457336984,0.8224215174082588
2023-03-07 22:30:00,26.09,4.8768,55.22,443.7,825.0,105,945,942,105,945,942,27.69,0.9759504879461068,0.8239459228809497,-0.0009694088116469213,0.8237752545072641
2023-03-07 22:40:00,26.33,4.8768,56.08,456.4,939.0,107,943,944,462,149,593,27.38,1.000670919716704,0.8272902362585564,0.3413303174442696,0.8862413147421482
2023-03-07 22:50:00,26.26,4.8768,56.87,470.4,1124.0,107,943,945,436,377,771,27.29,1.0323311904476937,0.8284134212103011,0.22481978042799694,0.8669894781781924
2023-03-07 23:00:00,25.14,4.8768,59.22,446.5,424.8,107,943,944,333,2,335,27.42,0.9946805545139563,0.8254691091534612,0.6603271555408787,0.9407165958601718
2023-03-07 23:10:00,24.71,4.8768,62.89,454.0,739.7,107,942,940,482,196,655,27.76,1.0172414617718681,0.8293909280884765,0.31418552186550824,0.8829938283819885
2023-03-07 23:20:00,24.41,4.8768,67.15,444.1,890.0,106,941,935,106,941,935,28.32,0.999078272270411,0.8349175484987378,-9.546406052385326e-06,0.8349159725546236
2023-03-07 23:30:00,24.54,4.8768,65.12,437.2,872.0,106,937,925,106,937,925,29.07,0.9818386183860955,0.8322402602480226,0.0006068940493552666,0.8323420726357993
2023-03-07 23:40:00,25.34,4.8768,62.53,454.3,1064.0,112,924,913,112,924,913,30.0,1.0093470869412557,0.833070437504989,0.004642997948959893,0.833845491121274
2023-03-07 23:50:00,25.64,4.8768,60.23,449.4,885.0,112,922,901,112,922,901,31.09,0.9944564663833126,0.8307903791571207,0.005453868337038759,0.8317132261505581
2023-03-08 00:00:00,25.54,4.8768,62.02,441.6,760.0,111,918,887,111,918,887,32.34,0.9785055073077421,0.8335016917288502,0.005867397235060745,0.8344786034424427
2023-03-08 00:10:00,25.33,4.8768,61.9,432.4,821.0,110,915,871,110,915,871,33.71,0.9608192205566942,0.8318239465961639,0.006436794737595064,0.8329064613317032
2023-03-08 00:20:00,25.52,4.8768,59.77,430.0,815.0,109,908,852,109,908,852,35.2,0.9530572488039372,0.8290892880949106,0.007248135327654892,0.8303280720637445
2023-03-08 00:30:00,25.61,4.8768,59.54,434.5,840.0,108,903,832,108,903,832,36.79,0.9618711942064276,0.8292598506658261,0.008171343620980764,0.8306550270959332
2023-03-08 00:40:00,25.74,4.8768,57.73,434.5,828.0,107,898,810,107,898,810,38.48,0.9601988505490612,0.8266194117076878,0.009297361384884628,0.8282313936941654
2023-03-08 00:50:00,25.73,4.8768,57.64,448.5,543.7,106,891,787,397,108,479,40.24,0.9912700170909827,0.826375476142035,0.3706611093630385,0.8907313347678576
2023-03-08 01:00:00,25.44,4.8768,59.02,449.1,365.4,105,882,760,365,59,409,42.07,0.9964579146393221,0.8271063567876494,0.4202454962896102,0.8997641316847425
2023-03-08 01:10:00,24.71,4.8768,62.92,438.9,221.9,103,874,733,319,11,327,43.95,0.9834081003781341,0.8294456545007767,0.5370269771301461,0.9210379391006351
2023-03-08 01:40:00,21.6,4.8768,84.3,425.2,244.8,101,837,640,261,4,264,49.9,0.9935619287728885,0.8417584029694768,0.6017504463732526,0.9369803546174105
2023-03-08 01:50:00,21.38,4.8768,87.7,436.9,474.2,99,825,608,284,25,299,51.96,1.0239549180101934,0.8449318187178968,0.4796504017950886,0.9193103341754911
2023-03-08 02:00:00,21.69,4.8768,86.7,445.7,481.8,97,809,572,274,43,300,54.05,1.0401930915596351,0.8458526249617139,0.43861203859019876,0.9134635193705845
2023-03-08 02:10:00,22.09,4.8768,83.6,435.3,320.4,95,794,537,290,59,323,56.17,1.0104267184710025,0.8443816212340864,0.4172975626786894,0.9093207914011112
2023-03-08 02:20:00,22.29,4.8768,83.8,431.2,237.4,92,776,500,196,3,198,58.32,0.9982021816452351,0.8461688157661071,0.6164082548888914,0.9409916275872126
2023-03-08 02:30:00,22.36,4.8768,86.1,429.8,203.3,90,757,462,144,1,145,60.48,0.9940188601979995,0.8500573364404175,0.6959367954183355,0.954407953214563
2023-03-08 03:00:00,21.06,4.8768,91.1,435.4,355.1,86,659,343,168,12,172,67.08,1.0248862007044388,0.8471972601895362,0.5164615617938297,0.9261140018384246
2023-03-08 03:20:00,21.46,4.8768,89.7,431.0,136.7,77,588,263,120,4,121,71.54,1.0090304559239842,0.8483177051448421,0.580025593337703,0.9362973182170294
2023-03-08 18:20:00,23.25,4.8768,55.56,385.0,271.5,103,511,270,103,511,270,70.92,0.8797613396927035,0.806348463777979,0.1197812852757511,0.8295442936822763
2023-03-08 18:30:00,23.41,4.8768,54.95,395.3,321.9,110,551,310,110,551,310,68.68,0.9013500006124923,0.8062060420919642,0.10875610441764916,0.8272823180137201
2023-03-08 18:40:00,23.51,4.8768,55.74,409.9,374.8,120,570,348,120,570,348,66.45,0.9333808576627804,0.8083111591291602,0.10457814238979152,0.828357622024285
2023-03-08 18:50:00,23.69,4.8768,55.43,413.0,392.8,125,601,387,246,172,321,64.24,0.9381608402120953,0.8088607928977087,0.3128126815697369,0.8686515608244898
2023-03-08 19:00:00,23.4,4.8768,57.54,410.6,394.1,130,629,426,130,629,426,62.03,0.9363628453439867,0.8109480504357272,0.08781934525996665,0.8275504688665818
2023-03-08 19:10:00,23.4,4.8768,58.97,401.8,429.4,135,654,464,266,308,420,59.85,0.916294669408704,0.8135542957872189,0.2447147402473439,0.8591803078638827
2023-03-08 19:20:00,23.59,4.8768,58.76,410.1,480.3,139,676,501,139,676,501,57.68,0.9328296484987223,0.8143986657433794,0.0758925022403189,0.8284844154192561
2023-03-08 19:30:00,23.83,4.8768,58.43,430.4,486.8,143,697,537,294,43,319,55.54,0.9758439908254873,0.8153462182975073,0.4344515058282031,0.8955693318150275
2023-03-08 19:40:00,22.51,4.8768,63.55,381.5,533.3,154,698,570,154,698,570,53.42,0.8805239905102277,0.8158001873457477,0.07273235820129281,0.8291974741003276
2023-03-08 19:50:00,23.48,4.8768,56.94,401.0,604.8,157,714,604,157,714,604,51.33,0.9134841719479614,0.8103520370477121,0.06825610588012904,0.8232966684869343
2023-03-08 20:00:00,23.99,4.8768,54.94,410.2,653.2,160,729,636,160,729,636,49.27,0.9280430464733196,0.8098202996902545,0.06457984569280117,0.822102075390161
2023-03-08 20:10:00,24.04,4.8768,55.27,414.8,540.7,164,745,669,164,745,669,47.24,0.9378187705236902,0.8107661342282867,0.06173880586526759,0.8224492071303006
2023-03-08 20:20:00,24.1,4.8768,55.73,409.3,701.4,166,757,700,166,757,700,45.25,0.9246369245046864,0.8120234494877568,0.05818723486908001,0.8229612851822923
2023-03-08 20:30:00,24.52,4.8768,54.93,416.4,762.0,169,768,728,169,768,728,43.31,0.9353785189988917,0.8131625333506423,0.05595715910447502,0.8236174271986174
2023-03-08 20:40:00,24.65,4.8768,53.18,418.0,725.2,177,768,752,177,768,752,41.43,0.9373341698638873,0.8105553964116454,0.05739846098756002,0.8214292251000155
2023-03-08 20:50:00,24.72,4.8768,52.03,438.4,749.7,179,777,778,436,270,644,39.6,0.9821558887866452,0.8087016854601614,0.2723583731932168,0.8608033832028361
2023-03-08 21:00:00,23.04,4.8768,65.28,415.5,416.0,181,785,801,466,193,618,37.84,0.9521522593781229,0.8222625551328393,0.31422298497064177,0.8781117456000536
